OrderID,WinesChampagnes,BeersCoolers,Spirits,RedWines
54067,0,4,0,8
54067,0,5,0,8
63022,0,1,0,6
63022,0,12,0,6
63022,0,11,0,6
70068,0,0,0,2
74172,0,0,0,29
79003,0,0,0,14
95264,0,0,0,2
96928,0,0,0,2
97963,0,0,0,5
98682,0,0,0,6
99948,0,8,6,5
101265,0,0,0,15
109055,0,3,0,6
109055,0,2,0,6
120833,0,0,0,5
125228,0,4,0,2
129102,7,0,0,13
129886,0,0,0,1
137600,0,0,0,5
143893,0,4,2,10
146174,9,0,5,8
158785,0,0,0,2
169363,3,0,1,5
174203,0,0,0,4
182944,0,0,0,4
186653,0,0,0,3
194247,0,0,2,3
200394,0,0,4,1
207461,0,0,15,12
208472,0,0,0,5
211307,0,2,0,8
211307,0,1,0,8
211307,0,3,0,8
218939,0,0,0,4
225772,0,0,0,7
229127,0,0,0,8
235499,0,0,7,5
240152,0,0,9,6
247981,0,0,0,3
252536,0,9,0,5
255198,0,0,0,13
266233,0,0,5,12
270347,0,0,0,7
278747,0,0,0,2
281657,7,0,0,6
282373,0,0,0,4
283860,8,4,5,7
295048,0,2,4,1
302670,2,1,11,8
302670,28,1,11,8
302670,27,1,11,8
303858,0,0,0,2
306625,0,0,0,2
306886,2,0,0,4
319696,0,0,0,1
321168,0,0,0,14
323721,0,0,0,37
324735,0,0,0,55
326264,0,0,0,4
330156,0,0,0,4
332656,0,0,0,12
345489,0,1,0,3
345489,0,2,0,3
346695,0,0,0,14
349424,0,11,23,20
349424,0,13,23,20
349424,0,11,9,20
349424,0,13,9,20
350212,0,5,1,27
356752,0,0,0,10
357029,6,0,8,1
357029,9,0,8,1
363117,0,0,0,3
392109,0,0,0,1
392635,0,0,0,10
401277,0,0,0,22
402585,0,0,0,7
413729,0,0,14,16
414610,0,0,0,10
420392,0,0,0,1
424447,0,0,0,12
433072,0,0,6,8
437880,0,0,0,7
440971,0,0,0,16
442629,0,14,0,13
452714,0,2,0,1
452714,0,3,0,1
454940,0,0,0,5
455222,0,0,0,3
459666,0,0,0,12
471992,5,0,3,14
472843,0,0,30,11
472843,0,0,13,11
474656,0,0,0,5
479941,0,0,0,4
487346,0,1,0,5
494594,0,0,0,3
495621,0,0,0,3
500408,0,0,0,9
506574,7,1,0,15
506574,7,13,0,15
506574,8,1,0,15
506574,8,13,0,15
507528,0,4,0,2
512474,0,1,0,2
513438,0,0,0,1
515293,0,0,0,6
526829,0,0,8,2
540217,0,0,0,1
545386,0,0,0,1
553154,0,0,0,1
554346,0,0,0,1
571778,0,3,0,4
579932,0,0,0,4
581666,0,8,9,15
586185,0,0,0,5
611090,0,3,0,5
611090,0,1,0,5
611090,0,2,0,5
634451,0,0,0,1
638226,0,16,1,19
638226,0,15,1,19
640089,0,0,0,1
641559,0,0,0,6
652249,0,1,8,9
652249,0,1,5,9
652249,0,1,4,9
652249,0,1,6,9
652249,0,1,2,9
652249,0,1,3,9
652249,0,1,7,9
654635,0,0,0,16
655228,0,0,0,5
662454,0,0,5,4
666758,0,7,0,3
670803,19,0,15,16
691980,0,0,5,4
691980,0,0,6,4
700359,0,1,0,5
700359,0,2,0,5
700359,0,3,0,5
701043,0,0,0,12
705006,0,0,5,3
705006,0,0,4,3
722531,0,0,0,3
740220,0,0,0,7
747135,0,0,0,3
749823,0,0,0,6
763442,0,11,0,4
770884,11,1,13,6
770884,11,1,8,6
770884,10,1,13,6
770884,10,1,8,6
770884,11,1,7,6
770884,10,1,7,6
770884,11,1,12,6
770884,10,1,12,6
775480,25,0,20,2
778864,0,0,0,14
789195,0,0,0,10
790036,0,0,0,2
796418,0,0,0,10
799393,0,0,0,1
805761,0,0,4,1
805761,0,0,5,1
808179,0,0,53,26
810735,0,0,0,3
820781,0,5,0,7
820781,0,6,0,7
820781,0,4,0,7
820781,0,2,0,7
820781,0,1,0,7
820781,0,3,0,7
826030,0,0,0,2
826551,0,0,0,9
829160,5,26,2,14
829160,5,41,2,14
829160,5,26,24,14
829160,5,41,24,14
834140,0,0,0,1
845094,0,0,0,2
846769,15,0,0,1
859128,0,7,5,4
859128,0,6,5,4
874485,3,0,0,5
875847,0,0,0,7
877077,0,0,2,17
890058,0,0,0,16
896744,0,0,0,20
905215,0,1,0,3
907814,0,0,0,11
911555,0,0,0,6
917462,0,0,0,3
917715,0,0,0,2
917924,0,1,0,4
917924,0,2,0,4
917924,0,3,0,4
924006,0,0,0,6
926520,0,1,9,25
929075,0,0,0,12
936122,0,0,0,1
937779,0,0,13,9
940099,0,5,0,25
943033,0,0,0,3
947588,0,0,0,1
949939,0,0,0,6
954315,0,1,0,5
955526,0,0,0,1
955645,0,0,0,6
981601,3,0,0,5
983999,1,0,0,2
986917,15,0,0,1
990630,0,7,0,3
990630,0,6,0,3
990630,0,5,0,3
992388,0,0,0,3
993627,0,0,8,11
993627,0,0,2,11
993627,0,0,9,11
993627,0,0,7,11
993627,0,0,10,11
993627,0,0,6,11
994983,0,0,0,13
998333,0,1,0,4
998333,0,2,0,4
1002209,0,0,3,8
1002209,0,0,4,8
1002209,0,0,5,8
1002209,0,0,2,8
1002209,0,0,1,8
1009888,0,0,0,4
1010007,0,0,0,3
1014827,0,0,0,1
1015907,0,0,0,3
1017435,0,0,0,8
1027032,0,0,0,4
1030185,0,0,0,15
1033360,0,0,0,8
1040009,0,0,0,4
1055236,0,0,0,2
1060392,0,0,0,1
1079458,0,0,0,1
1082936,0,0,0,8
1092503,0,0,0,5
1094182,0,0,0,6
1103180,0,0,0,3
1105287,0,0,0,3
1110583,0,14,1,4
1110583,0,17,3,4
1110583,0,15,2,4
1110583,0,18,1,4
1110583,0,16,3,4
1110583,0,12,2,4
1110583,0,15,1,4
1110583,0,13,3,4
1110583,0,19,2,4
1110583,0,12,1,4
1110583,0,14,3,4
1110583,0,17,2,4
1110583,0,19,1,4
1110583,0,18,3,4
1110583,0,16,2,4
1110583,0,17,1,4
1110583,0,15,3,4
1110583,0,13,2,4
1110583,0,16,1,4
1110583,0,12,3,4
1110583,0,14,2,4
1110583,0,13,1,4
1110583,0,19,3,4
1110583,0,18,2,4
1119169,0,0,16,14
1119169,0,0,15,14
1133463,0,0,0,9
1141760,1,0,0,7
1141760,6,0,0,7
1141937,0,13,0,14
1144287,0,0,4,2
1148877,0,0,0,8
1156169,0,0,0,3
1168731,0,0,0,2
1172672,0,0,20,18
1174770,0,0,0,4
1189085,14,0,0,10
1189752,0,0,0,8
1193049,0,0,0,1
1201466,0,18,0,23
1208736,0,3,0,6
1208736,0,2,0,6
1211174,13,14,15,12
1211873,0,0,0,11
1217354,0,0,0,2
1217862,0,2,0,5
1221877,0,0,0,2
1226943,0,0,0,4
1229615,0,0,0,1
1236198,0,0,0,6
1238340,0,0,0,8
1240172,0,0,0,4
1251168,0,0,0,10
1253269,0,0,0,17
1254541,0,0,0,1
1267363,0,0,0,4
1272237,0,0,0,11
1275061,0,1,3,5
1275061,0,1,4,5
1275061,0,1,2,5
1278764,0,0,15,13
1278764,0,0,17,13
1282899,0,0,0,1
1288967,0,0,6,16
1290389,0,0,0,6
1300055,0,0,0,4
1300774,0,0,0,8
1324736,1,0,0,5
1326817,0,0,0,4
1331229,0,2,0,6
1331229,0,1,0,6
1334487,0,0,0,2
1345155,0,0,0,2
1348367,4,0,0,3
1353116,0,9,0,5
1353116,0,7,0,5
1353116,0,11,0,5
1353116,0,8,0,5
1353116,0,10,0,5
1365185,0,0,0,6
1367185,0,0,0,5
1377616,0,4,0,6
1377616,0,5,0,6
1379843,0,20,21,24
1379843,0,18,21,24
1379843,0,19,21,24
1379843,0,22,21,24
1388768,0,0,0,2
1392158,0,4,0,3
1396192,0,0,0,4
1399841,1,0,5,6
1400709,0,0,0,18
1406132,0,0,1,4
1413917,0,0,0,17
1415607,0,0,0,8
1419429,0,0,0,2
1427071,0,0,0,6
1428286,0,0,0,2
1433989,0,0,0,2
1434431,0,4,0,2
1434530,0,3,0,1
1436199,0,0,0,2
1438549,0,12,7,9
1438549,0,1,3,9
1438549,0,1,8,9
1438549,0,12,3,9
1438549,0,12,8,9
1438549,0,1,2,9
1438549,0,1,13,9
1438549,0,1,4,9
1438549,0,12,2,9
1438549,0,12,13,9
1438549,0,12,4,9
1438549,0,1,11,9
1438549,0,1,6,9
1438549,0,12,11,9
1438549,0,12,6,9
1438549,0,1,7,9
1442988,0,0,0,3
1449415,0,9,0,10
1464582,0,1,0,4
1470208,0,0,0,1
1470428,0,0,0,6
1473227,0,0,0,2
1482801,0,1,0,6
1484131,0,0,0,9
1487532,0,0,0,2
1489386,0,0,0,7
1489532,0,0,0,1
1492192,0,0,1,6
1504073,0,0,0,8
1504882,0,1,0,7
1504882,0,2,0,7
1511292,1,0,0,3
1511860,0,0,0,14
1515666,0,0,0,7
1524209,0,0,0,1
1524554,0,8,0,3
1534699,0,0,0,2
1554889,3,1,0,4
1559014,0,0,0,3
1566108,0,0,0,2
1585665,0,4,6,7
1586996,0,1,0,3
1587199,0,6,0,4
1592712,0,0,0,7
1595005,0,0,3,6
1601289,0,0,0,1
1603532,0,0,3,9
1621656,0,0,0,3
1625350,23,0,1,11
1625350,18,0,1,11
1626010,0,0,0,12
1637901,0,0,0,10
1638718,0,0,0,8
1641674,0,0,0,4
1642924,0,0,0,2
1654292,0,1,0,2
1658270,0,10,7,9
1666426,0,6,0,8
1678687,0,0,0,1
1688233,13,0,0,7
1705637,0,0,0,4
1705835,0,0,0,2
1726592,0,0,0,13
1727889,0,0,0,6
1733443,0,0,1,3
1736720,0,0,1,5
1741253,0,0,0,1
1741511,0,3,0,5
1741511,0,2,0,5
1741511,0,1,0,5
1756539,0,0,0,3
1762535,0,0,0,5
1768106,0,2,0,3
1768106,0,1,0,3
1771912,12,0,0,11
1782036,0,0,0,7
1789806,8,1,0,3
1789806,7,1,0,3
1789806,9,1,0,3
1789806,6,1,0,3
1792300,0,11,0,3
1795353,0,0,0,5
1799382,0,0,0,2
1801935,0,0,0,6
1802725,7,18,19,2
1802725,5,17,19,2
1802725,7,17,19,2
1802725,5,18,19,2
1802956,0,0,0,1
1814677,0,0,0,5
1823165,0,0,0,5
1832012,0,0,0,10
1832393,0,17,0,16
1838518,0,0,0,1
1844577,0,5,0,4
1857785,0,0,0,7
1858411,0,0,0,1
1858596,0,0,0,3
1862822,0,0,0,3
1865167,0,0,0,2
1876625,0,3,0,2
1881540,0,14,0,15
1884305,0,0,0,12
1886822,0,0,0,4
1891806,0,5,0,1
1891806,0,7,0,1
1891806,0,6,0,1
1896253,0,0,0,7
1898353,0,0,0,2
1900860,0,0,0,1
1901593,0,14,0,5
1901593,0,15,0,5
1901593,0,4,0,5
1901593,0,9,0,5
1931504,0,0,1,3
1937058,0,0,0,2
1937126,0,0,0,1
1937428,13,0,0,21
1947876,0,5,0,4
1950433,0,0,2,6
1950433,0,0,3,6
1955658,0,0,0,4
1955988,0,0,0,1
1960330,0,0,0,6
1966494,0,5,23,2
1966494,0,5,24,2
1966494,0,5,25,2
1982735,3,0,0,2
1989811,0,0,0,8
1991096,0,15,8,12
1991096,0,17,8,12
1997963,0,0,0,1
2011335,0,0,0,4
2011601,0,1,0,2
2012942,0,0,21,6
2013812,8,0,0,15
2013812,6,0,0,15
2014140,0,0,0,2
2021787,0,4,0,5
2021787,0,2,0,5
2022899,0,6,0,2
2022899,0,5,0,2
2028627,0,0,0,13
2028947,0,0,2,8
2037968,0,0,0,9
2042921,0,32,6,27
2042921,0,33,7,27
2042921,0,34,7,27
2042921,0,33,6,27
2042921,0,32,7,27
2042921,0,34,6,27
2056805,0,0,0,14
2056911,0,0,0,6
2057807,0,0,0,1
2062657,0,0,0,3
2065579,0,0,0,7
2080158,0,0,0,1
2088441,0,0,0,27
2089398,0,3,0,1
2108960,0,0,0,4
2112876,1,0,0,2
2121671,0,5,0,1
2121671,0,4,0,1
2128014,0,0,0,7
2135089,0,0,7,9
2146210,0,2,0,1
2147775,0,12,17,14
2151724,0,0,0,1
2154092,0,0,1,6
2159948,13,11,0,6
2159948,13,3,0,6
2166756,0,1,0,3
2176863,0,6,11,27
2178651,0,4,0,6
2178651,0,2,0,6
2178651,0,3,0,6
2184237,0,0,0,5
2184638,0,13,0,5
2184638,0,11,0,5
2184638,0,12,0,5
2184638,0,14,0,5
2184638,0,18,0,5
2197046,0,0,0,6
2200251,0,0,0,9
2204588,0,0,0,1
2237664,0,1,0,3
2237664,0,2,0,3
2237664,0,4,0,3
2246523,0,0,2,3
2253564,0,0,0,7
2265844,0,0,0,2
2275932,0,0,16,3
2275932,0,0,15,3
2275932,0,0,1,3
2277390,0,0,0,16
2277767,0,0,0,3
2279743,0,0,11,2
2279743,0,0,10,2
2279743,0,0,9,2
2279743,0,0,13,2
2279743,0,0,14,2
2282250,0,0,0,7
2287038,0,4,0,2
2287038,0,5,0,2
2298092,0,0,0,4
2305043,0,3,0,18
2309056,0,0,0,18
2309274,0,1,0,3
2315649,0,0,1,3
2315649,0,0,2,3
2317647,0,2,0,3
2317647,0,1,0,3
2317866,12,6,2,16
2317866,13,3,2,16
2317866,12,3,2,16
2317866,13,4,2,16
2317866,12,4,2,16
2317866,13,5,2,16
2317866,12,5,2,16
2317866,13,6,2,16
2326318,7,2,8,3
2327990,0,3,0,1
2328689,0,10,0,1
2329450,0,0,0,15
2331617,0,10,0,2
2332670,0,0,0,4
2336456,0,0,1,7
2336456,0,0,2,7
2346303,0,0,13,14
2347534,0,1,0,3
2347534,0,2,0,3
2353848,0,0,0,29
2360031,20,0,0,4
2362192,0,0,0,1
2367557,0,0,0,4
2367890,0,1,0,8
2367890,0,4,0,8
2367890,0,2,0,8
2367890,0,3,0,8
2367890,0,5,0,8
2373957,0,2,0,3
2373957,0,1,0,3
2378798,0,0,0,5
2418006,0,0,68,18
2420422,0,0,0,11
2426238,0,0,0,5
2446266,0,0,0,5
2447660,0,0,0,3
2449936,0,0,0,4
2450190,0,0,0,6
2465326,0,6,0,10
2467521,0,0,12,10
2467521,0,0,8,10
2470717,0,2,0,7
2471819,0,13,0,25
2482236,0,1,0,5
2482236,0,2,0,5
2484875,0,0,0,14
2486580,0,2,0,17
2488999,0,0,0,3
2498012,0,0,0,7
2502032,0,2,0,3
2502032,0,1,0,3
2510654,0,0,0,20
2512415,0,0,13,4
2513028,0,1,0,2
2517853,0,4,0,6
2517853,0,3,0,6
2517853,0,2,0,6
2517853,0,1,0,6
2518178,0,0,0,3
2519604,0,0,9,7
2519604,0,0,10,7
2537501,0,3,0,6
2537501,0,1,0,6
2537501,0,2,0,6
2537501,0,4,0,6
2538220,0,0,8,16
2538937,0,0,0,13
2539646,0,0,0,4
2558631,0,0,0,20
2580164,0,0,0,5
2583692,0,0,0,3
2596823,0,0,0,1
2600115,0,0,0,4
2600992,0,0,0,12
2613782,0,8,9,5
2613782,0,8,7,5
2613782,0,8,6,5
2622386,0,8,0,2
2622386,0,7,0,2
2622407,0,4,0,5
2622407,0,3,0,5
2624683,0,0,0,11
2627717,0,0,5,3
2628332,0,0,0,13
2632737,6,0,4,8
2635758,0,0,0,7
2641508,0,0,0,8
2643629,0,0,0,5
2650981,0,0,0,9
2651398,0,0,0,10
2653431,0,0,0,5
2674664,0,1,0,5
2675058,0,0,0,7
2678508,0,0,0,5
2680227,0,0,0,19
2682278,0,0,0,11
2689321,0,0,0,4
2693210,0,0,0,2
2694010,0,0,0,1
2712032,0,5,0,4
2718251,0,0,0,1
2723469,0,0,0,3
2724240,0,0,0,11
2726290,0,0,0,2
2727804,0,0,0,12
2733591,0,0,0,3
2735914,0,4,0,1
2735914,0,3,0,1
2737884,0,0,0,4
2747039,0,0,2,4
2750960,7,0,0,3
2750960,1,0,0,3
2751917,0,0,0,8
2756463,3,0,0,2
2758908,0,0,0,4
2763744,0,4,0,6
2763744,0,3,0,6
2763744,0,2,0,6
2763744,0,1,0,6
2771211,0,11,0,4
2771211,0,9,0,4
2771211,0,8,0,4
2771211,0,10,0,4
2772271,0,9,13,2
2772540,0,0,0,7
2779236,0,0,0,30
2790683,18,0,0,17
2797289,0,0,0,1
2798493,0,0,0,4
2798778,0,0,5,9
2798778,0,0,8,9
2805378,24,0,0,23
2828847,0,0,0,4
2837308,0,0,0,23
2840591,0,0,0,8
2840859,0,0,0,11
2844550,0,7,0,9
2844550,0,8,0,9
2844730,0,0,4,3
2844730,0,0,5,3
2853617,0,0,0,12
2854754,0,0,0,10
2870901,0,0,0,23
2877851,0,0,0,6
2879803,0,0,0,19
2880709,0,0,0,2
2886907,0,6,0,4
2899872,3,1,0,2
2904629,0,0,0,2
2914498,0,7,2,1
2914498,0,4,2,1
2914498,0,3,2,1
2914550,0,7,0,3
2914550,0,2,0,3
2914550,0,6,0,3
2914550,0,1,0,3
2919241,0,0,0,5
2924839,0,0,20,19
2931375,0,0,0,6
2934597,0,0,1,2
2938911,0,0,0,1
2946508,0,0,0,8
2946996,0,0,0,1
2948960,0,1,0,2
2954913,0,0,0,10
2958856,0,0,0,5
2963048,0,0,0,28
2971268,0,0,0,2
2974694,0,2,16,1
2974694,0,2,4,1
2977498,0,0,14,5
3001169,3,8,0,4
3001169,3,9,0,4
3001169,3,7,0,4
3022317,0,0,0,1
3025507,0,0,0,10
3028829,0,0,0,7
3035959,0,0,0,3
3037460,0,0,1,2
3041988,0,0,0,2
3048629,0,0,2,1
3067332,0,1,0,2
3072719,10,0,5,3
3075308,0,0,0,1
3078300,6,0,1,8
3084025,0,0,0,1
3086311,0,3,0,1
3093895,0,3,0,2
3096603,0,0,0,1
3097788,0,0,0,1
3101099,0,0,0,2
3104906,0,0,0,8
3110431,0,0,0,5
3115136,0,0,0,13
3116638,0,0,0,7
3116797,0,0,0,29
3117133,0,0,0,2
3124663,0,2,0,1
3135482,0,0,0,5
3140848,0,0,0,2
3145231,0,0,0,6
3147625,0,0,0,2
3152807,0,0,0,10
3152891,0,0,0,6
3174230,0,0,0,2
3176179,0,0,0,5
3181204,0,0,0,14
3187969,6,2,9,4
3187969,7,1,9,4
3187969,6,1,9,4
3187969,7,2,9,4
3194104,0,2,4,1
3196831,0,0,0,13
3201481,0,0,0,2
3224788,0,0,0,2
3234787,0,0,0,4
3234865,0,0,1,2
3234957,0,0,0,2
3235182,0,5,3,2
3235182,0,5,4,2
3241369,0,0,0,7
3241949,0,1,6,3
3245828,0,0,0,1
3267938,0,0,0,2
3277833,0,0,0,13
3284716,0,6,0,11
3284716,0,2,0,11
3284716,0,1,0,11
3291243,0,0,0,19
3296964,0,0,0,21
3298833,68,0,0,21
3308786,0,0,0,7
3309525,0,0,0,4
3311444,2,0,0,5
3354365,0,0,0,3
3360151,0,0,0,17
3371911,0,0,0,7
3372017,0,0,0,5
3377587,0,0,0,2
3384799,0,0,0,18
3386359,0,0,0,1
3386750,0,0,0,10
3408583,0,3,12,4
3408583,0,3,8,4
3412087,0,7,0,2
3412087,0,8,0,2
3412087,0,6,0,2
3412789,0,0,0,2
3415464,0,0,8,5
3417941,0,0,0,5
270529,0,0,0,5
551364,0,0,13,11
999946,0,0,0,1
1003865,0,0,0,3
1176099,0,0,0,5
1242883,0,9,6,7
1415042,0,0,0,1
1454223,0,4,3,2
1653580,0,3,0,5
1653580,0,2,0,5
1653580,0,1,0,5
1664703,0,25,0,24
1664703,0,9,0,24
1740555,0,2,0,1
1971484,0,0,0,3
2765583,0,17,0,16
2835853,0,6,9,14
2835853,0,6,8,14
3272582,0,8,3,11
3272582,0,16,14,11
3272582,0,7,14,11
3272582,0,8,14,11
3272582,0,16,3,11
3272582,0,7,3,11
3292510,0,0,2,3
89849,0,0,0,3
198271,0,4,0,2
215898,0,0,5,6
227150,0,0,0,2
374631,0,0,0,4
417972,0,0,0,5
498347,0,4,0,2
498347,0,3,0,2
524350,0,0,0,8
536981,0,0,0,1
795228,0,0,0,14
835534,0,0,0,5
855797,0,0,11,4
1363484,0,0,0,1
1414406,0,0,0,7
1444532,0,0,0,4
1688091,0,3,0,2
1925543,0,0,0,1
2124953,0,0,0,1
2130488,0,0,0,3
2378025,0,0,0,5
2565279,0,0,0,3
2739845,0,0,0,1
2797568,0,0,0,1
2819813,0,0,0,1
3081936,0,0,0,1
133018,3,0,0,2
726513,0,0,0,8
1197507,3,0,0,1
1238268,4,0,0,3
1323715,0,0,0,3
1517472,0,0,0,10
1709506,0,0,0,2
2941791,0,0,0,3
3091119,0,0,0,12
189329,0,0,3,2
424093,0,0,0,11
601710,0,0,0,1
1638775,0,0,0,4
1942573,0,0,0,8
1984683,0,0,0,13
2419922,0,0,0,22
3367009,0,0,0,6
32327,0,1,0,5
82987,0,0,0,16
93058,0,0,2,1
106145,0,0,1,2
111523,0,0,0,2
130351,0,0,0,3
228769,0,0,0,2
253973,0,0,2,1
256591,0,0,1,2
264887,0,0,1,2
265790,0,0,0,2
267318,0,0,1,2
269024,0,0,1,2
326002,0,6,0,4
349087,0,0,0,21
395362,0,0,0,8
424574,0,0,2,1
449273,0,0,0,1
450520,0,0,1,2
460518,0,0,0,7
498510,0,0,0,7
501848,0,0,0,1
602646,0,0,0,1
655556,0,0,0,4
658550,0,0,0,1
722666,0,0,3,1
727244,0,0,2,1
735116,0,0,0,5
810414,10,0,0,12
815151,0,0,0,1
898445,0,0,0,11
995805,0,0,10,3
1019440,0,0,0,15
1082068,0,0,0,1
1095805,0,0,0,2
1098700,0,0,1,2
1131076,0,0,0,1
1221845,0,5,0,1
1230895,0,0,2,1
1282753,0,0,2,1
1327659,0,12,0,6
1327659,0,13,0,6
1346888,0,0,0,1
1357489,0,0,0,1
1384529,0,14,0,19
1384529,0,13,0,19
1384529,0,10,0,19
1386158,0,0,0,1
1397932,0,0,1,2
1422142,0,0,1,2
1459663,0,0,0,1
1466578,0,0,0,1
1472775,0,10,0,8
1513453,0,0,0,2
1543058,0,1,0,2
1554900,0,0,0,1
1627130,0,0,0,23
1639600,1,0,0,2
1713972,0,0,0,15
1787357,0,0,0,1
1811398,1,0,8,2
1811398,1,0,3,2
1811398,1,0,5,2
1811398,1,0,7,2
1811398,1,0,6,2
1825145,0,0,0,11
1835828,0,0,3,2
1845896,0,0,0,6
1858521,0,1,0,2
1898126,4,0,2,1
1915145,0,0,0,17
1920756,0,0,2,1
1921920,0,0,2,1
1935313,0,0,0,1
1962734,0,0,0,1
2013101,0,0,0,4
2030376,0,0,0,1
2084526,0,0,0,1
2093740,0,0,0,4
2109767,0,0,3,1
2123965,0,0,2,3
2163762,0,0,0,17
2165087,0,8,0,2
2165087,0,7,0,2
2340345,0,0,4,5
2372808,0,0,2,1
2407458,0,0,0,10
2471177,0,0,1,3
2481829,0,0,1,2
2531733,0,7,4,5
2531733,0,2,4,5
2556744,0,1,0,12
2562879,0,0,1,4
2563956,0,0,0,14
2593084,0,0,0,7
2612972,0,0,0,3
2635775,0,0,0,1
2648179,0,0,3,2
2668554,0,0,0,7
2672110,0,0,4,2
2675541,0,0,0,1
2738481,0,6,21,10
2738481,0,7,22,10
2738481,0,8,21,10
2738481,0,1,21,10
2738481,0,7,21,10
2738481,0,9,22,10
2738481,0,6,22,10
2738481,0,8,22,10
2738481,0,9,21,10
2738481,0,1,22,10
2760024,0,0,1,2
2766230,0,0,1,13
2774736,0,0,1,2
2783686,0,0,0,1
2817234,0,0,3,1
2828593,0,0,2,1
2862189,0,3,0,1
2874600,0,0,2,1
2891850,0,0,0,2
2915057,11,10,0,4
2915057,11,9,0,4
2953790,0,0,0,1
2979854,0,0,2,3
3020890,0,0,3,2
3027907,0,0,2,1
3037460,0,0,1,3
3046605,0,0,0,1
3128307,0,0,0,2
3130601,0,0,0,2
3165864,0,0,4,1
3274756,0,0,1,2
3283397,0,0,2,1
3316721,0,0,0,6
3352400,3,0,0,2
3352400,1,0,0,2
3359094,0,0,2,1
3399740,0,0,2,1
86790,0,0,0,11
119973,0,4,0,2
119973,0,8,0,2
119973,0,3,0,2
138060,0,0,10,11
139034,7,0,0,2
173765,0,6,0,4
173765,0,5,0,4
173765,0,7,0,4
184618,0,0,0,9
294775,0,0,0,6
352985,0,0,0,3
413958,0,0,0,2
472843,0,0,30,29
472843,0,0,13,29
702354,0,0,0,5
789243,0,0,9,11
801314,0,0,0,1
1179851,0,0,0,1
1276474,15,6,4,14
1276474,15,7,1,14
1276474,15,11,2,14
1276474,15,11,3,14
1276474,15,11,5,14
1276474,15,7,4,14
1276474,15,11,1,14
1276474,15,10,2,14
1276474,15,10,3,14
1276474,15,10,5,14
1276474,15,11,4,14
1276474,15,10,1,14
1276474,15,8,2,14
1276474,15,8,3,14
1276474,15,8,5,14
1276474,15,10,4,14
1276474,15,8,1,14
1276474,15,9,2,14
1276474,15,9,3,14
1276474,15,9,5,14
1276474,15,8,4,14
1276474,15,9,1,14
1276474,15,9,4,14
1276474,15,6,2,14
1276474,15,6,3,14
1276474,15,6,5,14
1276474,15,6,1,14
1276474,15,7,2,14
1276474,15,7,3,14
1276474,15,7,5,14
1283252,0,0,0,4
1380076,0,0,0,2
1451837,8,0,0,16
1451837,9,0,0,16
1586624,0,0,0,4
1633330,0,0,0,3
1669390,0,0,9,8
1669390,0,0,10,8
1917958,0,0,0,20
2007769,0,1,0,2
2089014,0,0,0,6
2182334,22,0,0,23
2307479,0,0,0,7
2332281,0,0,0,4
2390670,0,0,0,8
2410097,0,0,0,4
2497041,23,0,0,21
2520793,0,0,0,1
2826109,0,0,0,2
2882798,0,6,0,2
3051263,1,6,0,3
3051263,5,6,0,3
3052910,0,4,0,6
3052910,0,5,0,6
3137123,0,1,0,2
3162648,0,0,0,5
3208081,28,8,0,29
3208081,26,15,0,29
3208081,25,14,0,29
3208081,25,12,0,29
3208081,28,13,0,29
3208081,27,1,0,29
3208081,25,6,0,29
3208081,27,9,0,29
3208081,27,10,0,29
3208081,25,11,0,29
3208081,27,5,0,29
3208081,28,15,0,29
3208081,26,14,0,29
3208081,26,12,0,29
3208081,25,1,0,29
3208081,26,6,0,29
3208081,25,9,0,29
3208081,27,2,0,29
3208081,25,10,0,29
3208081,26,11,0,29
3208081,25,5,0,29
3208081,28,14,0,29
3208081,28,12,0,29
3208081,26,1,0,29
3208081,28,6,0,29
3208081,26,9,0,29
3208081,25,2,0,29
3208081,26,10,0,29
3208081,28,11,0,29
3208081,26,5,0,29
3208081,27,4,0,29
3208081,27,3,0,29
3208081,28,1,0,29
3208081,28,9,0,29
3208081,26,2,0,29
3208081,28,10,0,29
3208081,27,16,0,29
3208081,28,5,0,29
3208081,25,4,0,29
3208081,27,7,0,29
3208081,25,3,0,29
3208081,28,2,0,29
3208081,25,16,0,29
3208081,27,8,0,29
3208081,26,4,0,29
3208081,25,7,0,29
3208081,26,3,0,29
3208081,27,13,0,29
3208081,26,16,0,29
3208081,25,8,0,29
3208081,27,15,0,29
3208081,28,4,0,29
3208081,26,7,0,29
3208081,28,3,0,29
3208081,25,13,0,29
3208081,28,16,0,29
3208081,26,8,0,29
3208081,25,15,0,29
3208081,27,14,0,29
3208081,27,12,0,29
3208081,28,7,0,29
3208081,26,13,0,29
3208081,27,6,0,29
3208081,27,11,0,29
3279430,0,5,0,27
3316022,0,0,11,5
3358037,0,1,0,10
161985,0,0,0,4
382706,0,0,0,36
464119,6,15,0,4
464119,8,15,0,4
464119,9,15,0,4
464119,6,16,0,4
464119,7,15,0,4
464119,8,16,0,4
464119,9,16,0,4
464119,7,16,0,4
636800,0,0,0,20
996470,0,0,1,5
1253737,0,0,0,2
1379936,0,0,0,23
2220391,0,0,12,11
2519395,0,0,0,4
2832724,0,4,0,2
2945307,0,0,0,7
3223064,0,0,0,3
3316594,0,5,0,9
99190,0,10,0,11
99190,0,9,0,11
113990,0,0,0,1
123448,3,0,0,2
147642,0,0,0,2
340855,0,0,0,2
433827,0,0,0,1
500270,0,0,0,1
557391,0,0,0,2
